artist_id,artist_name,artist_genres,artist_followers,artist_popularity,artist_type,artist_top_tracks,related_artists
5vswXHUfg4ArGtcl47Pq4D,The Rondo Rigs,[],37,0,artist,"['52fun8YVQuA65kHABHKFBZ', '6AU64KnMrgeFMvf6kKkSPo', '1dQ283zvi6M0PrpTZuSWoM', '231b4sc8a48MIum77iu7wt', '4ak2kjuI8uOw8sarSfCHv4', '4jF5jzF1WW3TfhvNHIbw9Z', '2sSsgPwauCbn0KLHbwUQYe', '60cnx7vR6PJPDCdwsOjV1O', '4OjKuMOI1f98sAAD1h8czL', '63ddzvdYzTGZILT72Vvbhu']",[]
0fPcJTvQ3yzuJCjVkjO2Zb,Ascanio Celestini,['folk rock italiano'],3794,9,artist,"['3UpShjIkcTbCiD2OqsiMuk', '0OBIU50mA7UfC320IILkVK', '0YiAXOzyR8s1XTgLYBWf3K', '2O4S5WtkhnKLscAWkKp5Nh', '2kgK0ePIFk7Ye4BR45Ds8U', '0SS80jm9FFAbi2WLvcc4Iq', '6dUnT28MuIY5GiJRnpzHHr', '2rxpQ0X2zYhcgklTGpxLsQ', '4t0xIfjoy19vSH4fB0GPLs', '2NpqEW0Gs1rcdXFThquxgu']","['3ckXVG00CSAVGww6iMM7vb', '0PDUUQbKmioC7OvPWhQzo7', '1Hl9XkxVrw3X2vCKEUOj8k', '4IkkOpPLhBmRXfJH1b6m1H', '0rdrNxpb4COTJs6ewXod1b', '6TpK5SOB1MXn7uYWZUiS2V', '4iH602NPej332I9g9GgDG2', '75JlRGQcsTNdlJy7dt7Tie', '6x919AU6p0wfsUAdWV6M5K', '5EQMO0g2Ley9i4VlOwYQt5', '3HDTwp8PjQxiENE3YZ6i2H', '5Pa0BjjSDSiWuak0O1PbHL', '3neR2cHI90n6tbRKep1Z8F', '6ajCRFex2sP3I71JIHxwSZ', '4Mihw1DVcA3X1Wdgn37Fv7', '3G5o9gJoK4bX2TUdXR2clq', '1Fmf4CQmqGe6f6r2upTJRA', '5EtwKqr5yvgzxrP0VnDhaR', '2FG36mpWS2kd7fHSIrgQZy', '7sjeFi52xnDK82OfIhUOqU']"
333Ouf7tEoIXtu3JJPruGU,Michael Shane Borden & the Diesel Kings,[],11,0,artist,"['6zL1rUiWDELFwV2kJ8nZAB', '7KD5LVwfRe81QBPcKqUCwM', '5LZhhjA6IX6MZQpjnbhXPN', '69ixOI3NrWcaNI1maXF5xt', '1X0p7O0cg75WHYiMAQpVFv', '2vzQoHTrF82jg9IjY0voQA', '5y7WJrKbfPCbd7pA7Ze5rI', '0KgIH3kbDUVpVeozn8q16k', '2XQv1ISzFnifmIJKnYPwxh', '19HCRXYy9RiAFYm0V1d3fn']",[]
5s6TJEuHTr9GR894wc6VfP,Emmylou Harris,"['country rock', 'folk', 'lilith', 'melancholia', 'singer-songwriter']",334828,60,artist,"['5iis9J2sptrUy0VIpFVIg1', '0vcJzE2LuNY9aoq2hdMjHZ', '27876bQcDNkZhWqvF0zfFN', '7ESCrKC98mNhYZY9AenRMQ', '05XNDab0Lhitzqk7tRpOnY', '5KMWwtJv3Ll2ROZfMerQs0', '0gIhlWV243Z1K93QfCeJTM', '79Scr6iQiMOJ8k2BJHGT2A', '4SyA5hOVnp08RKo6eQAOir', '7sdNvO1i0MeKRseYnuebGN']","['6lx6XS8umFqYRVbBErx9fE', '5CAiy5rDr3LaSoGtJOq6A0', '3NPZs8XgXtaWslUcnIw6rY', '4QIJ2i8I6urte2scKgkVoY', '1KA3WXYMPLxomNuoE22LYd', '60ht0hWRy1yjUDfNsLuHuP', '6RwBVkrxTbbtS4bwxYQXcp', '4SK1IgkcWWc5HC1TOBq1VS', '0Ekfvspc0hlcxdfJJVjcnq', '2H5elA2mJKrHmqkN9GSfkz', '0vYQRW5LIDeYQOccTviQNX', '5J6L7N6B4nI1M5cwa29mQG', '7tNLRmiAN8hpmFrbIHiHsy', '0zlJDQgqnr9AocrH9gs1Es', '1DSLJBOwoz0HhiFMIKhZxe', '4PM86aECDhcdwuJNZNrR22', '0rESpKEusFHxhW59MIf7eM', '7caMdiwqwg1WefL7Jjm23M', '1x2vfyp8dGA84qgwb3D9QG', '43HpW8B5gYRnYbSzm37n5v']"
14XqctcPu0lzQjrUZ06Tsn,Going Quantum,"['complextro', 'gaming edm']",23284,30,artist,"['35lF14PODtapsReNYnN6D9', '4bc9Yk2C6ad3fAnTLfrBGZ', '3XByNLxWrV2ujzJskDGhS5', '3S4Q8UyIrniN17nbkaxc8a', '4N5iFTOUWrqvCJj5T3xere', '0F8vJPGl3OTmq4tAA5vT1C', '2AR8f4TX2ltjkLcbljGVd8', '7CXGOus3yb9XieAQCI61mg', '7ph0M0j2t2GJYaG00xTO6B']","['7xYcJfhrRx9Iv8smhoEibc', '2S2RMiHABGxAQqdqwUN5qF', '0FvgCHaMG7KL6M83yJuhmL', '4Pn0zmbERg32YIOjl2nOQf', '1x5jH1DE1ihbkCMqmQxCvv', '5h4HpujvLoTaqy2tkrs2DC', '2BuSNpxpMGJGiAAWJYJT2t', '6EmSzH0r12lNsYQCFzCFS3', '2tV5eD1SPIy0Mf871wk9Hp', '2RhRT6DNOVoDTfS0rG31pZ', '0F04PBhk39Gj33jtAZ7Otl', '2uEo8Rajpdz1AqineCVLHq', '3sgy7yU69gKe86tsePYwKR', '18JILdSa5BfdNku8L7xvB1', '0HW3CKDl8r5KfgdoZBHobE', '0ACEzksK2oPw72QtDMCUVV', '1r7UPXimtCojs90x4ghJXQ', '2iTdqBeEWz0QriMt81o9CN', '1kgxTtyF91VaqLD3J6Krd5', '28Ky95tmlHktB96DBUoB0g']"
0qfe3ZOfaO9BDePIcZ4zY3,Prestonwood Student Choir,[],152,0,artist,"['3VaiDjBbqnBqKjF1zZvu6N', '6vXgB146M54cZvqeOFh8Z7', '5nIuUHMbxCdE5lKxJTP9rw', '27GQRmAStCcf72ZyQ2IZMO', '3aZzJD5lAo8ElsKC6R4L3r', '5Md5DZt3Ur40wqLM8Bdvjk', '1fDGzndMTBlCJydk3eXMJV', '4RGqFiwrSECIscwfeOSJq7', '13XxXJNEIbgqgKEppQUwZL', '1bW2k5xO5SXQW75Z1lFfwv']",[]
3ysI7wfpBLbASvoK0ogrX3,Fun Songs Guy,[],58,0,artist,"['49sYZLgLNB9MsljJlcgfqd', '7I3628xz9Er1Ic4tavZeTq', '2j6DKcflwaJ9sScZP7wXBv', '4FuHqWkbUPH9P8wd8fBDfc', '7ujYlkKNfPgy2yGxVCjrmh', '2Rc5Ruavvf6keHvVQQyhbC', '7ByThk1YJrQhjdPs8buBcg', '6SrXDaa55Xr5GMJUDhfWe9', '7zdOBtIulgz72pD18fO7yF', '34LFjnCCCIKlWkohCk6HwP']",[]
3e4m2vPAOoq1DYZ8U3xWee,Second Hand Audio,['funky breaks'],704,3,artist,"['5wLE1dwFhpkbDdbAS3rFSb', '5QlhoiSRsrjUCeGbNZJ73S', '4ARao4Q2tU67uVZ3uZ1ueC', '5pS9va5vN7nZN9YAyLBlbO', '1IibAgEVfTvlbMtREf7ysB', '05VzQomOtLAqcolgpKKcM2', '2P9XygNEIYVt72ehsynRVN', '4abmBfogvEU4c08KJGyAuQ', '3kKgtgTGiBltF6WMldkknM', '67KmVei8bfe1okmTKuxTlF']","['5zNeN4dvLYD0QWZ6il5VLp', '5Xt4y8gH6tGzIgLMVrdnOG', '5nfSAuLiudFRRvLR6rv0O8', '4OZcFrBu7oCltVhvi9wVrd', '1evXdkrl5foeV7cPENpzQq', '6tnaI4Ci5TV0x1nRLzAtzF', '315inHaAs930KlzWwN4KMk', '46wLHy2VcNbNI83HfaUEkS', '12EFr92EFfo4RZCEJspg2m', '0EdsvtaOf72jQy9LoQ8QqF', '4V7ap2HEMGNvgwdmOv4dth', '7xLdezwE6OgwbhOSWolWuz', '6Ebt7JHILWJCE7aR7JLFB2', '3y7GPPMrPAZKg9BlCO8cFA', '79OsU8JudFdMQxQTnyOJcF', '5nz5ZBNSvKegsJg11XwjC5', '73Qym52gV9q9oJuZMZZv0s', '02m3zUZ22DsQCXQsjjSCwQ', '2v8mmZp35c5E1pTDecZUkv', '1OHlpIsY1bcW2ySE97PPeq']"
3jgKmvVmEnJCEBX1VtdLnr,Maria Lucia,['brazilian jazz'],1244,34,artist,"['68jsqzImA7qiXt472Qzrhh', '5SEFk7Qt1kbXxUVkJ44wJ2', '1QV2KX2n6heFeMQVPVxp3B', '4E01sg2yWY3eh1fyppguBw', '1OI3GAS4ZX8Wa27Yhwz8JK', '5zzJ0oiq317AU8GLHwqlGp', '3KhJVK7uJefzZWtAh3zKMG', '2JDq9XGTZh7QqPw0NbJZsC', '4BP8mT4T5cgmVtHVmEegN4', '2tdd9YJahMRAcd0sufBCFW']","['2z8iTQwzBF1lbIN2oUkdIP', '3ezTWbtfwxOJLmlXKFSXRk', '5TRVLzyHn2sEJsu1fwbv5S', '1mEjxHmV73X8Nr3HY47n17', '54AYfjvNjvNRpRUos9PEf7', '1LMt3kmbcvohxSqbRiSeFk', '46mTDHjdFjTREan8wen9Gg', '26CeCrCCAus3EaZEJ3Gzq5', '1acaYrgwDLZ4oUu906Da4z', '1M4vEozWUT8nKH4TpLmI82', '1mNYWaM0ATaeAk3PHqSOSk', '0BQpy7MDDTME5INcxrBZar', '6k4D2evc9SDkkAIpSkExk9', '60WJMYSvjcK2OzV2ZPCiA4', '55gfriVxiyjynzIyQ7kTWi', '6AWEo7TFXeaDNDMMFuE2YY', '7CvdHKuR92vtXH7I0YOhZ0', '1fWf2TheKGw93jBSucXkvy', '6Y99TxJKt19wJFbmpoRzLp', '39jkKwgPU7ySrp4Pttvzl9']"
11EHP214Xbv1wI1tekJ8k1,"Pedro Justiz ""Peruchin""",[],100,1,artist,"['2kkXBGB1wQ1eo6PgcEQTR4', '7k75MjUmzanZAKlk1P7c2z', '0MlzJwWGBVLe0GWJ7kjziK', '6oKnafaAIAvgKfqpZu5v9e', '5bCDu3hbJvlFHIIsiPEo5f', '3tVSHUGK5Sei0M1CJLehRD', '0c7yYUPtMtBizwAjQo3zp7', '7Du59xkIBfnFMM2cvqhcJY', '4wDjaG3kZgNFZ9rcZK5UhW', '0qCX4pDj8u1yaV8bOOQVI4']","['03sAMHwrjWylP7eoPI2uXM', '1Qa5p9ajnRIvq7bfsdtzqQ', '1qNctKAgK8LDV3agmP8ukS', '67HW6PKDXtSXN6ANTEQemN', '6yQZkZC0BnKuZzuO1DAf3J', '2bfKvPIAQ9IEQQIKw6NPVn', '4IQvRKcRuA2mzB6lc2E5Pm', '2sOjbVJo60mStZl19NDcUn', '2hN2DVx3lbISa1k2EuA9ug', '3ZRoChGFOnnQgeTiMo0o8L', '0SZebmOAuUrAEf10V0XwMt', '0G2XhZ7mwhNKgVq6P6i1oa', '2VviFtXYreO6Zn9n8Ibk6C', '69NgF41gHtxugNakXcXJSl', '6L0jT1uGSNQz2ynTZUzzaA', '6gOQ4ATINH30u9Sjllegdm', '5jV7UxZRmYVHV4XBwRsoAs', '2bTu4e5KdUCbAiUOwShJVs', '2Cbb7pbxtB6nSnJaBAqvXB', '50SvvDlcuoKSleRgkRqpzL']"
5VuSnvbUx2ewS8P5Q2yQ0R,DJ Veggies,[],0,0,artist,[],[]
4v6XOdonnfpdTKTRJArG7v,Tink,"['chicago rap', 'drill', 'trap queen']",899425,60,artist,"['4SMs3sIBooSs3v6ael1zXW', '4WKCqaRaYMKbDhw9rSdIUI', '4Mll7ClrV3cymC3RZiPPWV', '5zAuk07JCI2ZxZch24ZCrS', '1FkJGvyWygS9OvumXKSVH3', '2sMEuOP85yZM0qd6W4vxo0', '1Ktsil4bC4hYRWlqMG4qK3', '29tAPBrjFQT3xDJOTPlgxg', '7MG2BHjLcKQLFAHsoEfIkh', '1q03sSwtOk5czzjKFa4qhA']","['6If57j6e3TXXk0HiLcIZca', '0taUqKeI9JbGZECxu5bVV0', '6yqadcG6z5djW3lDuP7Abh', '7gWumE1wMALHXANLSIt054', '3nViOFa3kZW8OMSNOzwr98', '4k3yrCOPB5wp2ne8R9MQoM', '2retT7MFwHDVTeGKDdybEx', '1WCkk0zp3ukPnap26Ffe34', '3u579Gdap91lMptBSdXTpf', '6cN9XwPMj9bWzJ32GC6V7v', '4p07QU02SrLsaORo25h2Lg', '7kFfY4UjNdNyaeUgLIEbIF', '4PrinKSrmILmo0kERG0Ogn', '7xAcVHPiirnUqfdqo0USb1', '3feB1IF85It42sebtWSqws', '6dROiL44pIQZVNZ6Bc0OJO', '02ZtVIjKL1PYLlMmP1sz0h', '77gMBvQ2frbQAPyCeoYGm7', '7gSjFKpVmDgC2MMsnN8CYq', '1mKtlPrXjWK6oIdk9cSOjs']"
2DqzOWVL2ly48IA9bpZdie,Dying Fetus,"['brutal death metal', 'death metal', 'deathgrind', 'metal', 'technical death metal', 'thrash metal']",278489,45,artist,"['7dU9Z24yR9AKuS9cAe2Tj7', '7KT0ITk9CT16thNSLxd1rZ', '7juCZpPi4C3Lsr8jiCfVVT', '36YSMRcddGQIFBuYnvZOMv', '6qyjlMANn1diSEIlXQLm50', '6FihGDJZivFQrcCSaHUfjz', '5KUh5cJ8iy9qu917XtfMZF', '5SoWn7MNCyQ7Ek4dSPQZjw', '34M02dzGv4LoiHoE4stmp9', '4FZoFK86X6Wd1csU9afTIA']","['4ItRDIouodpnW6nm4TYDk1', '17MbhJOaaPHuWnRaWU9xkc', '4Ru4H8nvpjbqHFStsJJcHV', '1XRhUgCyzIdeT8d9KMfeDR', '1vCdpqo6SWCO8RdENTTSxV', '29PgYwTelpNl6370XLqFtN', '5OLgWkV7opwcxN7zOhKb6g', '0dUwIwaPc6UukkCZTaaf7J', '3v3VSKylQE69ztn5TUVlFE', '4Mmo0f1kp7dyyH3UbK9vUU', '1kTUJy3zL57iEANLB9FpIA', '6bPweC1Ugh3y4m5emo7A36', '67ZMMtA88DDO0gTuRrzGjn', '2K3GorTixXKAiwe2t9lO89', '3thZAdDkh3yDo21gLptJTc', '22GSc8UsPGIP5mrM4W57rY', '0dy6peOuKo2QkwaNWPoJpx', '2Pq0WuEVUvv1G7s7S4XNVs', '1NrkyGnaWUYV1hLP74pp6X', '4Nlrw2bbsgaWH2qR3cBxeN']"
4UjoO4y5AHTmlp0zWB5Ztm,John Beltram,[],45,0,artist,"['12USxPRXkVv13rrW1x9EP2', '1LuzlF8u0JFC7HZl9oSpXU', '4u2AjBdWE8GgVTunSZmz0v', '2BSoqJ7o2hr0anmda9qxNc']","['0si3qPiSptTnVbdGByVAMd', '0cPidRGOFQLpCJ1Ml4n3wf', '17dbJyUCrxh4I7iyUrjaHU', '4zMgFVljBxMaPn1U0SXGOh', '2JW9UTb6ViFLYf7VQxBJqD', '2klQbxaAVeQMof4GsPFH5S', '5EDWUvzWC2tpbICwKcqxP3', '208EQzx7RmoE2Ng9gF2edh', '1POMDkMfgPRGyHbfkbE67l', '6pohviZSNRueSX7uNu63ZX', '0TOZ0i0BHZJYKK2rvoRD2d', '5OWsxnsBYxWrNqgZMAYrno', '7A4qanEMCOPcywaqZ01yVV', '79N5nH7Bp8tY1Q8mUA7MJN', '31XH4lg2LeRxFcqAt1j21U', '1sTidO51rQfak5Qs4FRWPH', '4uhd5mHMAsJNvmnLdPHj17', '0v6N0xV7AfHHKVcgUOjC51', '4RY3NgehEZbhh1rI1zVnM4', '0FI2cbOCEkpmSBGGjl577t']"
1r2kEyGBbUDhi2WpZc3xKU,Skull Head,[],1348,0,artist,[],[]
2Ya7gUo3eaJQy56EZHOIhr,Sol Flamingo,"['mexican indie', 'mexican rock']",14815,24,artist,"['3MhHgwjIvlWhg64zcwJlhx', '3fa70p1SE2URA6Uf7EMI6c', '36SBhCEdkJbgPws3fUuO2V', '4VPiBQnCB3dUJ6iOcm9By5', '2rtApJOUKYDf865LbtTouD', '1LrOljRjYZxJgtfvydFIyO', '3nBfgMWMlQJwyztWGBnePf', '5iHfuzKtMklNZJj1vXpSgE', '1WReoI4xrvvMjPoTSuRIoH', '41BNMPTl1BmsRnTKN81miI']","['46tDpQqnHEX6mMCJfkE3l7', '4wYsRqHGSzAPIceEE9gnIG', '3fS9E7MLqc9VAQJeaE5B19', '5uOmmoQtUqCtXiTGv2qpFQ', '03WbFGfZtIF0XKuurJByZE', '5AxhSiFtedc06KsccxoC21', '2RBUJpND98jnw4EwFCJiiX', '5JpCxwOe867Dbf62kLcQQM', '0fuWp7kffdhZk9XrQdF7Sb', '3kTkuBdbCnFfv79Ok4e15z', '2tIqInS49Hrak4q0Om3BUH', '0MDwsY5nQTWmb1TPOqVh0H', '0AvWuJUBynDr5nPSoXsLIp', '1XLqKIvCPVWXQMpz3w2iuE', '2k7XXrxlqG3H27BueuiQW3', '4rrx0ClvlnMpZTDX4Uasbm', '4K41ddEQfjQ0XGZPA6ErMg', '5ar40BBA3PLuS5Ac8D8zon', '5mN3aE9S3y0kZFJm21w4qB', '6EarpkLGAtCbNZcKJ0WnGe']"
1ScZSjoYAihNNm9qlhzDnL,Vandalism,"['australian dance', 'melbourne bounce']",2619,24,artist,"['390QyZYxag5K3LY8Xf1QvI', '1CqMlJZeM1GhhjaoyQ62MW', '2xvt0QRSgKVaVWiJTv4BRp', '0NgaeJOY1eujllzvZi0kpG', '4aXyxxWWfNPsznU8A3qQoK', '1Vy25YIVqPYuL2fflSemRL', '2xcDEw22CY0JTDjAH4QPoa', '4TEzXGJsKws4aWioBtp3kn', '5k9QrzJFDAp5cXVdzAi02f', '3Icb4hqI6Q5hHs38yc4Smy']","['45Jm6VuRjP6URVgbs2Hr7w', '20jDIXnh9TakEvtCulmsAI', '4ugGMtXC28CVR5hlYJy9wV', '5tuOpj3ofDA06hxQjvjdGZ', '1umoTEAL97Q6OAS1KX2RX3', '1lSoVfWwjKoGadIT3tlYRg', '5eSbXcprPmrh8Jyz06VVeV', '34sQ4BJAwfwQsn9OgJtIzj', '3Y7sK4nACC8R7WwAUUumCL', '1dnbud9cuozLQ86MtrDPFr', '3WidLZ58DQjM525pYif1VW', '16Mje1BDQmN1DWp4a94YOC', '484iMOSUagn2RPaer9vl9e', '64rqoVt9ShRtUCU0bPKQll', '1YlyxjwYNSjBD0NAJGEfWB', '3iN9k8uvm4WrgdlOigOH8D', '6ieVhWXtOmK6DO6dmX7Eko', '2L8yW8GIoirHEdeW4bWQXq', '2LBoE6uKOw2hNNqx6iwe0G', '6otgz5gkB40UnWFwTy0VDh']"
4DbtUTi2WsBNdruAZL2pNz,Culture,"['reggae', 'roots reggae']",316262,48,artist,"['0GGPUysb8GpCG76dQH63te', '41r3Hd6pRHg4YKA6cACcDQ', '4ueq6n73MAh23KMabKrpI0', '0Vzgfs70Aavn0nKDMmJCG8', '5H8ZLQlyakdgA7fPU5YT3K', '0GmOHn2XofRigQ4Eaqu6jQ', '5NWfIAnmWkLFGoYjBU5lVm', '3M8lhoHkcKWzrkK7amni3h', '1TZP1KgnQetKHUtvi7oXzX', '1ryuZ77kDQ6bFYjXd3mTWQ']","['2Y06xyHPovQ8DWLyVIpSJK', '1vB5909auE9YUaTjQ7ZkTj', '6qaKS0nzGP4hfjl4aFZmEU', '389zc5Rwe0MPcE6mSF4AjC', '2ffhJMXvdEJFZISX76ccQL', '2MvXKrHantfY5wyPiCOo2k', '4udRIlOSZJ8snXyJYJgEE0', '5WcGRaGsl0b9sul7jVdDgc', '5keeQyPKYRxUCKDMECTXG3', '0LG78C5Mu1X0GpyqrjiTJd', '6EMWMUO2B9Nt39O7SXdZUw', '6UL7BodGc5iVmQGlMwHR0g', '129UGN7LRFtvMzCf0h2Y8s', '00ehjjBKPyX63R1NrlAZMW', '6qfKnsgz1CwyqA7lTdieRJ', '55LyOQNIa9J8wX6y6eJfc0', '0nGxKkhmIzyu6bvuXrko1e', '6QHu71f8LLeT8n0GzfbYFc', '0UmBaQJflaHddKtf1lrA6F', '3L5iYAziSDnuaHsSgbkcIP']"
79HNeZ28pI6zX2027ZqqQ7,Sad Emoji,[],19,0,artist,[],[]
3y43zXffnLmhyQD1K4QCmD,Acres,['melodic hardcore'],23451,35,artist,"['1Zsy3xy9TvYELEGg1js4yw', '4szyuz8OAhkgX4cdO90kAZ', '3IfiawQEBHsb6jmY1CUryS', '3ZJn8eXUeM922RE8F9NJ9Q', '5IGi1IZ6IsXtvP1fXEvv8B', '6n67Cf18VrRUj2lZn8AcIA', '0Gu4ungrImJLQdbNRpiDkf', '5lDLULLXcEcdMoZ9KSGHUO', '46BQTbsrxoUpTfZZc6tD73', '4JAjeaPdkjRVP7QUFlIBj7']","['7bG9vZLIGhwz9PWcQT2sYV', '1Dda5nSx0Yn0LQFOCaWCnA', '6HnFfQug60BF0wJPXpusXY', '54mEwEFLXzO0cWUDZu8tCh', '5vkZtKhcby3JzDaSkTQnCt', '4AdKPbj3YEx5r1vfB63R4q', '27SnECsgW0inbIb3mlFyp0', '7KqVvL7NOdUWyQg2B63cck', '5YPg6DsfBgsoSWlPnaW19D', '0SbwLfdAAlb7eLMaJqWm14', '3XqIlt1plZpc2pVnpzmgEy', '3rJLyOv48q1PHhsCoPGQv6', '2YZXO84I5cZGI7ukp2N2om', '6Rm6Kxqg4WmFqDodsAf0Gi', '6fHGdr1XjBzkll2A93ir2c', '1jYMGPJD48WOoXpOZFqW2J', '4DQnyW6vjBLbsRxahLBd0n', '2GsEm24OcYd7Qldt8bAHeZ', '1KE1cjmN5Z1ZOEDGYaPt9Q', '2h5GVPMC3JJQHOnnhkBr5E']"
4IbwiqoEwzfswFxahvLPKg,Xombie,['rap rock'],1013,5,artist,"['1gWNt5Hz8nCyJhNLilTSwK', '2rQd5vFx224Am5TkRfWeMV', '1YR7jjW0AVd8eiusFPPbfY', '3TidV2DeSwIRUguN04pqJ6', '2D3MzKMnXsMk0HILixAMPf', '3G2MvO5EXStkCzP09qpWxR', '52dEKZS6I1VIuwyN3ytGYl', '3X31SirYUM7dPIpNhvzBkI', '2GBTWDJjYact7cyiHVDiJG', '5yqSgadlp0pgOcyAZ70Yaq']","['6VNaEbMUwWQEBwYootOhnS', '3IYkmoYp9UqyW5mm8HLQLo', '6LkNw27jp6Zbmvx6Rot8Yj', '5PYfMF8hFLwnRevBKnfbKx', '669tOwEwTu5gq6qjY38VoS', '0CKU7andTDsNOhjAut7YyK', '6UHIXc8kzGIgNIg7eOBLLJ', '6REqW9uKkS1f765Mzc30dL', '6eFekZCgL7rJfg0ZRAeNXv', '3CYAs88KSY3wHQONPIkbO4', '7saeCmxwSJ2RArmMy9qzhV', '6ixeVIzszYpHksgu8wX6Zs', '6d6Uihc9ZYt4Vc4Szjy1aW', '61wTNmIT1y7DelZycOaomB', '3OcRFPpLivhY5MVodyPAoc', '6ZRJqtcNKws6QO9zfnQtJK', '7okbnGcewbVUZ48Vckt3oa', '6zp94HZTlKbb5qbcoQlmvU', '1uD2MgQu7lxdwWAV7TTMaG', '2sc1EsqbiwzY0JllYhdcPe']"
5SRVue1NKV7iW91C0SAHnf,Skallywags,[],642,0,artist,[],"['61f5piLk1YLIx1LOSjodBG', '4YUAfxNlkxW9NDI6H9TJHC', '7z4pbJAKgwNMuUns2zpGVM', '6ujIkdku7ibwEGwWPv09DB', '4miOLfxZroV50uJSFfapl7', '6rdUiExAtVEAgLqiFBWUN6', '6tDeEarmsMw0lyoLwkm5V8', '68gpicvvuRVheN9Bq9X1iQ', '63nPE6EmVwWTZR8BIspcjk', '7xuoO4j0HWZdGrplVyQa6y', '2aeyO4r9bMg3W3Q1IPiJ1C', '3gc8yqKUqi2whU2wVQXBa3', '280dogVWuD7r8sUCUYu4SF', '3qcXXpsqSsyBRYebbYG7V3', '3IRTQ98aQAHywWCJhrM2By', '6y53b959SNomgdzoiOsnwn', '4uNshc6vxDxxsal2em9uGK', '4EgLAbSZkHl1ZUeWDoWl3e', '4C08YhsVG5wPK4MEWvo3bA', '1qdkyG9VK7ao5CG2J6A78I']"
2MXNtEBbKSy7XGyY1Pq58Z,Three Black Bros,[],4,0,artist,['3RuvC9aUyLfe2KxC5eLBNR'],[]
3MzNsqty2BYTmLblwYKLOT,Three Metre Day,[],61,0,artist,[],"['1WDJFedxiJe69NnDPDC0sn', '7w7LQX530o4iG9Q5iwAgD7', '6PRhMzxVXwVT4vKCw3YRlz', '3eLLm275g1gHgdYwFDcCll', '493LaUkdvofHBb12qHUG60', '6PAw5cbtML0rFu7dhIVhLa', '5DEpSH6KxbcVzl8nKAZdMq', '1L29dr4NAXlj2tGo51txba', '2bCchS6Y3bKQjIK3MNFrx7', '6gzKT6W24BrvNLAHM9HuUN', '2VMxEtyyo7Jg3jmVDQPHwx', '4ll7UpFe9fDtA0g16Vgf5L', '2mhqgf0GxdfXpO6gwLohyX', '47h2DGbjspTPlkS1dW0a2D', '4P6u3jG6zl1o4h96S9ew6k', '0M8upUM1eHBV8q34qCbqSq', '4oTeiAUqEXIzLgEkWnN0vm', '2VhzEeJwrbqToDJ32VheBW', '7qOYBxlPvLSydCahOqDej4', '2PRgEe72c7syu2aGdTcX4m']"
4I4Od01jNIhAn2E8VRAcpj,Artist Page Redirect Cleanup 2023,[],5,0,artist,[],[]
3UGg4uiCexSb1NzjfbsAes,The Choristers of Lichfield Cathedral,[],62,1,artist,"['4PO7M15HuDsVQBbTbqcznC', '4EWnKmQi7A8iKHyCZuk2x7', '06E1YTm3UY8LL9RvrXXvPz', '0F9jdwVXP8d20d61maUv2G', '7mpybCeUbXnerkJJJEaTxZ', '42hCoFtp5IRse5bRZBndaw', '5pah73CfqTJSsGFONImUoA', '6GODCt6c1O9uXcvHAgVu1D', '4LKxd4xYXPj04XdGrEX0Fk', '0RFQm7baXLwQmT9NigP3g1']","['2f7ns3HFBNzQWMN1p1hNL6', '4CkkJwpTJuw0scMsigcT1o', '5hzVruo6hza65D4Xz1iJsG', '0yIYCCJ2pAe4Fe8fhnAWWC', '45UQIz95JPn5TqIHhAf8EW', '0p0PHDymrNzq2RLqpPp5bp', '3j7LTUMAcMP8BuOkGttpTw', '2gPUUwJQKxRUnaF0wyzwKQ', '41PMrN63EH5L4DVBxwPsHi', '1yoVBl0AvZMMtzHIrf8Gcs', '4fyM2G9UJ0jOZBJGOZyRnG', '2ycwVVKZlD7mmAdunULt68', '2kOveYwQUkQzqWBfGoZf0P', '1a5vaPdpbNJTqVY1RKjseJ', '3Iqi5QBMizJ0WJYqvMpSEl', '3zslOkHVsOHJzOqBiFGaNp', '29qY0g1Ol8gqLqUS6Ac5ZY', '3oRAG0CXfHrDdy6WExgVT7', '2qsqmBzsCPZMtmAz8JwCAu', '4EJ9HTFIgmeUjY4fCF4XvG']"
